VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesDollars,TotalSalesQuantity,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio,PurchaseContribution%,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
10000,MAJESTIC FINE WINES,24325,La Crema Chard Sonoma Cst,10.88,15.99,750.0,41274,449061.12,658288.13,39387.0,155090.72999999998,4415.6,17587.59,209227.01,31.783500334420435,0.9542811455153365,1.4659210087036705,0.13950296740072493,10.879999999999999,Large,20530.56
17035,PERNOD RICARD USA,5735,Malibu Rum,9.29,11.99,750.0,48121,447044.09,598769.43,46557.0,181685.19,36656.77,123780.22,151725.34000000003,25.33952676909374,0.9674985972860082,1.3393968143052737,0.1388763674618652,9.290000000000001,Large,14529.56
8112,MOET HENNESSY USA INC,5342,Grand Marnier,19.85,28.99,750.0,22234,441344.89999999997,687309.77,22623.0,335050.77999999997,17815.45,48347.26,245964.87000000005,35.786610453682336,1.0174957272645497,1.5573076068172536,0.1371058870497989,19.849999999999998,Large,-7721.650000000001
2555,DISARONNO INTERNATIONAL LLC,5311,Amaretto DiSaronno,23.7,31.99,1750.0,18409,436293.3,667168.24,18376.0,306347.94,33767.5,5861.03,230874.94,34.60520542764446,0.9982073985550546,1.5291737003524923,0.13553658354358245,23.7,Large,782.1
1392,CONSTELLATION BRANDS INC,19748,Clos du Bois Chard,9.2,13.99,1500.0,47153,433807.6,701955.59,46069.0,166739.16,10347.03,79528.99,268147.99,38.20013599435828,0.977011006722796,1.6181265381242744,0.1347643890457199,9.2,Large,9972.8
8112,MOET HENNESSY USA INC,3668,Belvedere Polish Vodka,34.12,42.99,1750.0,12713,433767.56,536414.8200000001,12218.0,282790.95,22452.64,48347.26,102647.26000000007,19.135798671632536,0.9610634783292693,1.236641163299533,0.13475195042975888,34.12,Large,16889.399999999998
2561,EDRINGTON AMERICAS,2520,The Macallan 12 Yr Old,42.21,62.99,750.0,10227,431681.67,572039.87,9713.0,344176.98,7651.83,9654.5,140358.2,24.5364365948828,0.949740881979075,1.325142830363865,0.13410395880520784,42.21,Large,21695.94
3960,DIAGEO NORTH AMERICA INC,8202,Sambuca Romana,13.33,17.99,750.0,32375,431558.75,606781.84,31816.0,219853.86,25052.7,257032.07,175223.08999999997,28.877444651276967,0.9827335907335907,1.4060237221467529,0.13406577312404067,13.33,Large,7451.47
3960,DIAGEO NORTH AMERICA INC,3276,Gordons London Dry,9.62,14.99,1750.0,44631,429350.22,643753.66,44434.0,185732.19,81641.20999999999,257032.07,214403.44000000006,33.305199383254774,0.9955860276489436,1.4993672531482576,0.13337968280165086,9.62,Large,1895.1399999999999
3960,DIAGEO NORTH AMERICA INC,497,Capt Morgan Spiced Rum,14.7,19.99,1000.0,29200,429240.0,584467.62,29238.0,145247.34,30699.9,257032.07,155227.62,26.558805772679072,1.0013013698630138,1.3616336315348057,0.13334544243573607,14.7,Large,-558.6
3960,DIAGEO NORTH AMERICA INC,1883,Seagrams 7 Crown,13.23,17.99,1750.0,32253,426707.19,583415.7,32430.0,227105.75999999998,59584.78,257032.07,156708.50999999995,26.860523294110866,1.0054878615942704,1.367250690104378,0.1325586129928704,13.23,Large,-2341.71
3960,DIAGEO NORTH AMERICA INC,2767,Johnnie Walker Blue Label,139.7,189.99,750.0,2963,413931.10000000003,548648.39,2761.0,399868.02,2176.61,257032.07,134717.28999999998,24.554394482047048,0.9318258521768478,1.3254582465535931,0.12858966002099273,139.70000000000002,Large,28219.399999999998
17035,PERNOD RICARD USA,482,Absolut 80 Proof,14.28,21.99,1000.0,28888,412520.64,599601.34,27866.0,198436.06,29259.3,123780.22,187080.69999999995,31.200847549807005,0.9646219883688729,1.4535062778919376,0.1281514939303723,14.280000000000001,Large,14594.16
3960,DIAGEO NORTH AMERICA INC,8778,Bulleit Bourbon,37.29,49.99,1750.0,10966,408922.14,525233.04,10796.0,304106.57,19841.33,257032.07,116310.90000000002,22.144627459079878,0.9844975378442459,1.2844328751678744,0.1270336028330724,37.29,Large,6339.3
1128,BROWN-FORMAN CORP,1220,Woodford Reserve Bourbon,21.89,29.99,750.0,18645,408139.05,589481.92,18408.0,293510.15,14496.36,68601.68,181342.87000000005,30.76309278493224,0.987288817377313,1.4443163916807276,0.1267903322093724,21.89,Large,5187.93
3960,DIAGEO NORTH AMERICA INC,2418,Crown Royal Regal Apple,16.53,22.99,750.0,24558,405943.74,570271.16,24284.0,263621.23,19122.7,257032.07,164327.42000000004,28.815663762480998,0.9888427396367783,1.4048034340916307,0.126108348742702,16.53,Large,4529.22
1392,CONSTELLATION BRANDS INC,8504,R M Woodbridge Cab Svgn Cal,5.84,8.99,1500.0,69263,404495.92,686725.33,68667.0,148661.02,15427.26,79528.99,282229.41,41.09785931443653,0.9913951171621211,1.6977311662377212,0.12565857659083518,5.84,Large,3480.64
660,SAZERAC NORTH AMERICA INC.,3684,Fleischmanns Royal Vodka,7.68,9.99,1750.0,52351,402055.68,527560.96,51954.0,156288.16,95452.87,17932.33,125505.27999999997,23.789720907324146,0.9924165727493267,1.3121589527102315,0.12490050445764776,7.68,Large,3048.96
3252,E & J GALLO WINERY,14622,La Marca Prosecco,8.66,12.99,750.0,46387,401711.42,558344.6900000001,45608.0,124562.16,5114.6,61966.91,156633.27000000008,28.053149390567334,0.983206501821631,1.3899149045849881,0.1247935584553811,8.66,Large,6746.14
8004,SAZERAC CO INC,3246,Bentley's Vodka,6.71,8.79,1750.0,59841,401533.11,520763.55,59245.0,136913.03999999998,108849.58,50293.62,119230.44,22.895312085494464,0.9900402733911532,1.2969380034438505,0.12473816560792815,6.71,Large,3999.16
17035,PERNOD RICARD USA,8339,The Glenlivet 12 Yr Single,30.21,42.99,750.0,13250,400282.5,544906.37,12463.0,335249.38,9818.56,123780.22,144623.87,26.54104961188103,0.9406037735849057,1.361304503694266,0.12434965767818126,30.21,Large,23775.27
2555,DISARONNO INTERNATIONAL LLC,5312,Amaretto DiSaronno,14.7,21.99,750.0,27186,399634.2,571763.22,26178.0,228705.94999999998,20614.87,5861.03,172129.01999999996,30.10494798878458,0.9629220922533657,1.4307164401845487,0.12414826020746306,14.700000000000001,Large,14817.599999999999
3960,DIAGEO NORTH AMERICA INC,1869,Oban 14-Yr Single Malt,40.14,54.99,750.0,9892,397064.88,549291.81,9219.0,302801.33,7262.52,257032.07,152226.93000000005,27.71330779535927,0.9319652244237768,1.3833804943917478,0.12335008875988362,40.14,Large,27014.22
8112,MOET HENNESSY USA INC,8622,Dom Perignon,87.09,145.99,750.0,4544,395736.95999999996,589317.73,4127.0,312139.21,459.15000000000003,48347.26,193580.77000000002,32.84828542321305,0.9082306338028169,1.489165252596068,0.12293756411185626,87.08999999999999,Large,36316.53
3960,DIAGEO NORTH AMERICA INC,1868,Lagavulin Single Malt 16-Yr,49.62,66.99,750.0,7821,388078.02,550740.5599999999,7644.0,334191.73,6022.61,257032.07,162662.53999999992,29.535238879083092,0.9773686229382432,1.4191490669840048,0.12055827806468278,49.620000000000005,Large,8782.74
480,BACARDI USA INC,508,Bacardi Superior Rum,9.77,12.99,1000.0,38957,380609.89,522309.15,38335.0,123060.88,40251.75,89286.27,141699.26,27.12938496290942,0.984033678157969,1.3722952653700091,0.11823826804926577,9.77,Large,6076.94
3924,HEAVEN HILL DISTILLERIES,1180,Evan Williams Black Label B,13.07,16.99,1750.0,29070,379944.9,543425.09,28291.0,233334.65,51982.14,14069.87,163480.18999999994,30.083298141423683,0.973202614379085,1.4302734159611037,0.11803168575086548,13.07,Large,10181.53
8112,MOET HENNESSY USA INC,4673,Hennessy VS Cognac,46.66,69.99,1750.0,8132,379439.12,549271.82,8118.0,225142.97999999998,14917.3,48347.26,169832.69999999995,30.91960916545837,0.9982784062961141,1.4475887989620047,0.11787456279430236,46.66,Large,653.24
1128,BROWN-FORMAN CORP,2143,Canadian Mist,10.07,12.99,1750.0,37653,379165.71,518089.37,37763.0,180374.16,69382.94,68601.68,138923.65999999997,26.81461308499728,1.0029214139643587,1.36639299476738,0.11778962668066814,10.07,Large,-1107.7
4425,MARTIGNETTI COMPANIES,11214,Caymus Cab Svgn Napa Vly,50.33,74.99,750.0,7505,377726.65,534970.9199999999,7612.0,222174.11,849.1700000000001,144929.24,157244.2699999999,29.393049999801846,1.014257161892072,1.4162911724655909,0.11734257586436127,50.330000000000005,Large,-5385.3099999999995
17035,PERNOD RICARD USA,2646,Chivas Regal,43.3,58.99,1750.0,8702,376796.6,462119.67,8233.0,267131.53,15131.22,123780.22,85323.07,18.463414465781128,0.9461043438290049,1.2264433118557865,0.11705365141944149,43.3,Large,20307.699999999997
7245,PROXIMO SPIRITS INC.,8691,Jose Cuervo Especial,11.9,14.99,750.0,31495,374790.5,494108.17,31383.0,216863.36,24709.81,38994.78,119317.66999999998,24.14808684503233,0.9964438799809494,1.3183583095089122,0.11643044693693677,11.9,Large,1332.8
3960,DIAGEO NORTH AMERICA INC,4330,Capt Morgan Spiced Rum 100,20.79,25.99,1750.0,17755,369126.45,482985.67,17633.0,267976.32999999996,32401.76,257032.07,113859.21999999997,23.574036886021894,0.9931286961419319,1.3084558692556438,0.11467088293258458,20.79,Large,2536.38
1485,CASTLE BRANDS CORP.,4225,Goslings Black Seal Bermuda,18.37,24.99,1750.0,20089,369034.93,522535.20999999996,20179.0,230329.08,37080.62,8497.59,153500.27999999997,29.376064437839506,1.0044800637164617,1.415950544302134,0.11464245181038786,18.37,Large,-1653.3000000000002
1392,CONSTELLATION BRANDS INC,6479,Clos du Bois Chard,5.95,8.99,750.0,61869,368120.55,567452.47,61253.0,110538.35,6872.1900000000005,79528.99,199331.91999999998,35.1275094458572,0.9900434789636167,1.541485445460733,0.11435839532531103,5.95,Large,3665.2000000000003
4425,MARTIGNETTI COMPANIES,3485,Luksusowa Potato Vodka,15.03,19.99,1750.0,24202,363756.06,485688.56999999995,23843.0,237850.83999999997,43809.65,144929.24,121932.50999999995,25.105081225197445,0.9851665151640361,1.3352040650539263,0.11300254580043835,15.03,Large,5395.7699999999995
17035,PERNOD RICARD USA,800,Jameson Irish Whiskey,24.02,31.99,1000.0,15142,363710.84,468587.94,14506.0,124940.36,15231.3,123780.22,104877.09999999998,22.381519251221015,0.9579976225069343,1.2883529674287408,0.1129884979929019,24.020000000000003,Large,15276.72
12546,JIM BEAM BRANDS COMPANY,1345,Basil Hayden Bourbon,28.45,37.99,750.0,12761,363050.45,494732.98000000004,12902.0,272052.08,10162.8,123880.97,131682.53000000003,26.616889377376868,1.0110492908079305,1.3627113807461195,0.11278334470632531,28.45,Large,-4011.45
3664,WILLIAM GRANT & SONS INC,1956,Balvenie 12 Yr Doublewood S,39.99,53.99,750.0,9013,360429.87,456461.78,7922.0,290627.85000000003,6241.49,30234.420000000002,96031.91000000003,21.038324391584336,0.8789526239875735,1.2664371573865396,0.111969249096554,39.99,Large,43629.090000000004
17035,PERNOD RICARD USA,2932,Jameson Black Barrel,24.61,31.99,750.0,14642,360339.62,444452.14999999997,13785.0,262340.49,10859.05,123780.22,84112.52999999997,18.924991137966142,0.9414697445704139,1.2334257054497642,0.1119412125058825,24.61,Large,21090.77
12546,JIM BEAM BRANDS COMPANY,5391,Kamora Coffee,12.02,15.99,1750.0,29914,359566.28,491568.89,29911.0,219621.59,54956.1,123880.97,132002.61,26.853328736893822,0.9998997125091931,1.3671162101184793,0.11170097076593924,12.020000000000001,Large,36.06
3960,DIAGEO NORTH AMERICA INC,1384,Bulleit 95 Rye,18.93,25.99,750.0,18900,357777.0,470254.8,17620.0,239842.65999999997,13877.41,257032.07,112477.79999999999,23.91847993896075,0.9322751322751323,1.3143796275333517,0.1111451224450898,18.93,Large,24230.4
1392,CONSTELLATION BRANDS INC,38546,Mark West Pnt Nr Sonoma,5.06,9.99,750.0,70531,356886.86,675519.62,70188.0,133090.85,7876.0,79528.99,318632.76,47.16854263981259,0.9951368901617729,1.8928116882756625,0.11086859623101433,5.06,Large,1735.58
12546,JIM BEAM BRANDS COMPANY,3982,Hornitos Reposado Tequila,14.38,19.99,750.0,24801,356638.38,469603.00999999995,22099.0,226692.59999999998,17402.72,123880.97,112964.62999999995,24.05534623809161,0.8910527801298335,1.3167483824932134,0.11079140474015507,14.38,Large,38854.76
3252,E & J GALLO WINERY,3180,New Amsterdam Vodka,10.94,16.99,1750.0,32413,354598.22,581784.62,33938.0,232222.53999999998,62355.96,61966.91,227186.40000000002,39.04991506994462,1.0470490235399377,1.6406868032219677,0.11015761935706009,10.94,Large,-16683.5
1128,BROWN-FORMAN CORP,1789,Jack Daniels Tennesse Fire,17.16,22.99,750.0,20590,353324.39999999997,469722.75,20025.0,237927.50999999998,15770.39,68601.68,116398.35000000003,24.780224078991285,0.9725594949004371,1.3294376216304338,0.10976190113069839,17.159999999999997,Large,9695.4
1485,CASTLE BRANDS CORP.,1269,Jeffersons Bourbon,19.11,25.99,750.0,18458,352732.38,447608.24,16976.0,227255.99,13370.66,8497.59,94875.85999999999,21.196182626128596,0.9197096110087767,1.2689740590302483,0.1095779873089884,19.11,Large,28321.02
3960,DIAGEO NORTH AMERICA INC,3456,Tanqueray Sterling Vodka,13.27,18.99,1750.0,26543,352225.61,483047.16,25684.0,171496.44999999998,47193.95,257032.07,130821.54999999999,27.082562704643582,0.9676374185284256,1.3714140774715387,0.10942055680422845,13.27,Large,11398.93
4425,MARTIGNETTI COMPANIES,23143,Bogle Chard,4.65,6.79,750.0,74342,345690.3,591669.53,72139.0,101451.92,8099.38,144929.24,245979.23000000004,41.57375317265367,0.9703666837050389,1.7115595375398154,0.10739033174737286,4.6499999999999995,Large,10243.95
1128,BROWN-FORMAN CORP,1231,Jack Daniels No 7 Black,9.48,12.99,375.0,36450,345546.0,435377.67,35733.0,192455.16,14044.22,68601.68,89831.66999999998,20.633044868837665,0.9803292181069959,1.259970221041482,0.10734550426777292,9.48,Large,6797.16
480,BACARDI USA INC,3344,Bombay Sapphire Gin,14.49,19.99,750.0,23798,344833.02,516761.8,24620.0,236205.69999999998,19388.25,89286.27,171928.77999999997,33.27041201574883,1.0345407177073704,1.4985856052880318,0.10712401364819456,14.49,Large,-11910.78
8004,SAZERAC CO INC,5191,Fireball Cinnamon Whiskey,7.93,9.99,375.0,43352,343781.36,430139.43,43057.0,167542.29,16928.97,50293.62,86358.07,20.07676208619145,0.9931952389739804,1.2512005595649514,0.10679731047982262,7.93,Large,2339.35
3960,DIAGEO NORTH AMERICA INC,3878,Smirnoff 80 Proof,7.96,10.99,750.0,43015,342399.4,499703.1,43690.0,175166.17,34397.94,257032.07,157303.69999999995,31.47943248701078,1.015692200395211,1.4594158167333235,0.10636799804941424,7.960000000000001,Large,-5373.0
3960,DIAGEO NORTH AMERICA INC,3352,Ciroc Coconut Vodka,18.79,24.99,750.0,18095,340005.05,474449.24,18976.0,91916.84,14945.69,257032.07,134444.19,28.336896482329703,1.0486874827300359,1.395418215111805,0.1056241818624419,18.79,Large,-16553.989999999998
12546,JIM BEAM BRANDS COMPANY,3253,Gilbeys London Dry,9.08,12.49,1750.0,37423,339800.83999999997,463220.03,37497.0,154889.61000000002,68894.6,123880.97,123419.19000000006,26.64375070309461,1.0019773935814873,1.363210373464645,0.10556074305711201,9.079999999999998,Large,-671.92
3664,WILLIAM GRANT & SONS INC,1921,Glenfiddich Special Rsv 12,52.71,67.99,1750.0,6436,339241.56,379168.37,5463.0,230498.02,10040.87,30234.420000000002,39926.81,10.530100387856718,0.8488191423244251,1.11769433556431,0.10538700007172981,52.71,Large,51286.83
3960,DIAGEO NORTH AMERICA INC,4264,Capt Morgan Spiced Rum Trav,11.53,16.99,750.0,29352,338428.56,447487.39999999997,28860.0,211607.66999999998,22722.45,257032.07,109058.83999999997,24.371376713623665,0.9832379394930498,1.3222506989362834,0.1051344377646283,11.53,Large,5672.759999999999
3960,DIAGEO NORTH AMERICA INC,2752,Johnnie Walker Black Label,26.31,38.99,750.0,12778,336189.18,490792.17000000004,13083.0,271655.89,10306.04,257032.07,154602.99000000005,31.5007042594017,1.0238691501017374,1.45986902374431,0.10443876374337739,26.31,Large,-8024.549999999999
12546,JIM BEAM BRANDS COMPANY,3997,Hornitos Plata Tequila,14.05,19.99,750.0,23835,334881.75,474637.93,23007.0,233740.72999999998,18117.01,123880.97,139756.18,29.444798059017323,0.9652611705475141,1.4173299381050177,0.10403260441106037,14.05,Large,11633.400000000001
3664,WILLIAM GRANT & SONS INC,3234,Hendrick's Gin,45.92,62.99,1750.0,7290,334756.8,467921.35,7465.0,294818.1,13719.89,30234.420000000002,133164.55,28.458746325637847,1.0240054869684498,1.397794906630724,0.1039937881007623,45.92,Large,-8036.0
8004,SAZERAC CO INC,1767,Buffalo Trace Bourbon,19.37,24.99,750.0,17274,334597.38,412468.63999999996,16336.0,203881.09,12865.98,50293.62,77871.25999999995,18.879316497855438,0.9456987379877272,1.2327312305912257,0.10394426352142883,19.37,Large,18169.06
3664,WILLIAM GRANT & SONS INC,5337,Drambuie,20.6,27.99,750.0,16167,333040.2,394423.38,14262.0,219275.16999999998,11234.04,30234.420000000002,61383.17999999999,15.56276405318569,0.8821673779922063,1.1843116236418305,0.10346051816672731,20.6,Large,39243.0
7239,REMY COINTREAU USA INC,4437,Mount Gay Eclipse,23.48,30.99,1750.0,14171,332735.08,461672.38,13562.0,235529.35,24922.55,16978.67,128937.29999999999,27.92831141425441,0.957024910027521,1.3875073827502649,0.10336573119115189,23.48,Large,14299.32
1392,CONSTELLATION BRANDS INC,11213,Meiomi Pnt Nr,12.66,19.99,750.0,26190,331565.39999999997,503067.48,25652.0,150294.91999999998,2871.6600000000003,79528.99,171502.08000000002,34.09126743791907,0.9794578083237877,1.517249628580063,0.10300236454985974,12.659999999999998,Large,6811.08
8004,SAZERAC CO INC,5299,Southern Comfort,15.26,21.99,1750.0,21713,331340.38,412339.05,19895.0,130310.43,36554.34,50293.62,80998.66999999998,19.64370582897739,0.9162713581725234,1.2444575876927526,0.10293246101930136,15.26,Large,27742.68
7239,REMY COINTREAU USA INC,782,Remy Martin 1738 Accord Ryl,35.15,54.99,750.0,9415,330937.25,444072.52,9148.0,151788.57,7204.4,16978.67,113135.27000000002,25.476755463274337,0.9716409984067976,1.3418632082063897,0.10280722677223884,35.15,Large,9385.05
3960,DIAGEO NORTH AMERICA INC,2889,Buchanans Deluxe 12Yr Scotch,23.07,31.99,750.0,14260,328978.2,432258.32,13468.0,78540.69,10606.02,257032.07,103280.12,23.893147967631943,0.9444600280504909,1.3139421396311366,0.10219863859545258,23.07,Large,18271.44
3960,DIAGEO NORTH AMERICA INC,3549,Ketel One Vodka,17.82,26.99,750.0,18322,326498.04,407030.68,16532.0,212090.72,13020.04,257032.07,80532.64000000001,19.78539799506023,0.902303242004148,1.2466558145341393,0.10142816512487339,17.82,Large,31897.8
17035,PERNOD RICARD USA,857,Kahlua,16.17,21.99,1000.0,20165,326068.05,462932.26,19674.0,199801.36,20657.7,123780.22,136864.21000000002,29.564630038960782,0.9756508802380363,1.419741247264183,0.10129458669137943,16.169999999999998,Large,7939.470000000001
3960,DIAGEO NORTH AMERICA INC,8506,Myers Original Dark Rum,21.42,29.99,1750.0,15187,325305.54000000004,449036.67,14633.0,198940.7,26889.579999999998,257032.07,123731.12999999995,27.554794132960218,0.9635214328043722,1.3803535900433788,0.10105770934231675,21.42,Large,11866.68
4425,MARTIGNETTI COMPANIES,14672,Duckhorn Decoy Cab Svgn,11.61,21.99,750.0,27814,322920.54,508256.95,27729.0,143395.56,3105.32,144929.24,185336.41000000003,36.46510096910628,0.9969439850435032,1.573938127317637,0.10031679777720345,11.61,Large,986.8499999999999
4425,MARTIGNETTI COMPANIES,6579,J Lohr Riverstone Chard,5.8,8.99,750.0,54960,318768.0,605967.38,56157.0,121728.33,6301.71,144929.24,287199.38,47.395188170029876,1.0217794759825327,1.90096678462079,0.09902679152538141,5.8,Large,-6942.599999999999
3252,E & J GALLO WINERY,2164,New Amsterdam Gin,12.14,16.99,1750.0,26071,316501.94,431674.05,24495.0,208640.77,45007.59,61966.91,115172.10999999999,26.680341336246638,0.939549691227801,1.363890692107606,0.09832282923555305,12.14,Large,19132.64
2000,SOUTHERN WINE & SPIRITS NE,27854,F Coppola Black Label Claret,10.2,14.99,750.0,30869,314863.8,443192.12,30768.0,129556.42,3445.7200000000003,19016.59,128328.32,28.955460670194228,0.9967281091062231,1.407567716580947,0.09781393327275444,10.2,Large,1030.1999999999998
8112,MOET HENNESSY USA INC,3682,Belvedere Vodka,16.66,22.99,750.0,18848,314007.68,413944.31,17869.0,199630.15999999997,14073.02,48347.26,99936.63,24.142530187212866,0.9480581494057725,1.3182617380568526,0.09754797553307946,16.66,Large,16310.14
9552,M S WALKER INC,7878,Allens Coffee Brandy,9.99,15.99,1750.0,31200,311688.0,471064.4,31160.0,117338.98,57256.32,55551.82,159376.40000000002,33.833250825152575,0.9987179487179487,1.5113331279997948,0.0968273559358627,9.99,Large,399.6
2561,EDRINGTON AMERICAS,1634,The Famous Grouse,20.73,29.99,1750.0,15031,311592.63,444949.86,14614.0,224519.44999999998,26854.42,9654.5,133357.22999999998,29.971293844209768,0.9722573348413279,1.4279858288047442,0.0967977287929005,20.73,Large,8644.41
12546,JIM BEAM BRANDS COMPANY,3444,Hornitos Plata Tequila,29.13,39.99,1750.0,10636,309826.68,375689.38,10362.0,242129.64,19042.86,123880.97,65862.70000000001,17.531158320205915,0.9742384355020685,1.212579174911599,0.09624912804723515,29.13,Large,7981.62
17035,PERNOD RICARD USA,2426,The Glenlivet 15Yr FrenchOak,41.59,51.99,750.0,7445,309637.55,413475.55,7445.0,252067.74000000002,5866.5,123780.22,103838.0,25.113455922605336,1.0,1.3353533833348055,0.09619037391544905,41.589999999999996,Large,0.0
1392,CONSTELLATION BRANDS INC,32915,Kim Crawford Svgn Bl Marlbro,9.99,14.99,750.0,30842,308111.58,472099.31,30869.0,126472.2,3459.25,79528.99,163987.72999999998,34.735854623468946,1.0008754296089748,1.5322348806234416,0.09571632409531658,9.99,Large,-269.73
4425,MARTIGNETTI COMPANIES,35412,Yellow Tail Chard Ausl,5.97,9.99,1500.0,51294,306225.18,491916.08999999997,50797.0,117789.59999999999,11409.35,144929.24,185690.90999999997,37.74849283746746,0.9903107575934808,1.6063868098632514,0.09513030498570244,5.97,Large,2967.0899999999997
3960,DIAGEO NORTH AMERICA INC,3840,Smirnoff Raspberry Vodka,14.39,22.99,1750.0,21076,303283.64,438524.32999999996,21167.0,224450.24999999997,38894.1,257032.07,135240.68999999994,30.8399513431786,1.0043177073448473,1.4459214812905832,0.09421650162920628,14.39,Large,-1309.49
9552,M S WALKER INC,3769,Jenkins Vodka,7.02,9.49,1750.0,42549,298693.98,394134.45,42105.0,134715.91,77358.39,55551.82,95440.47000000003,24.215206257661574,0.9895649721497568,1.3195259241582307,0.09279070197556355,7.02,Large,3116.8799999999997
8673,STE MICHELLE WINE ESTATES,8815,Ch Ste Michelle Chard Colmbi,6.07,8.99,750.0,48853,296537.71,431702.35,48587.0,97686.77,5449.72,15919.7,135164.63999999996,31.30968362808309,0.9945550938529876,1.4558092797034143,0.09212084647010996,6.07,Large,1614.6200000000001
3960,DIAGEO NORTH AMERICA INC,3879,Smirnoff 80 Proof Traveler,7.91,12.99,750.0,37344,295391.04,427609.96,36604.0,187268.26,28815.44,257032.07,132218.92000000004,30.92044909337473,0.9801842330762639,1.4476063999774673,0.09176462799448376,7.909999999999999,Large,5853.400000000001
12546,JIM BEAM BRANDS COMPANY,1375,Jim Beam,11.5,14.49,750.0,25183,289604.5,402621.29,26121.0,203013.36,20569.55,123880.97,113016.78999999998,28.070246856543523,1.0372473494023746,1.3902452827908405,0.08996701189050445,11.5,Large,-10787.0
8892,TRINCHERO FAMILY ESTATES,41034,Menage a Trois Red,5.26,8.99,750.0,54738,287921.88,509372.48,54744.0,132593.95,6135.29,11595.97,221450.59999999998,43.475179499292935,1.0001096130658775,1.7691343221293219,0.08944429800468015,5.26,Large,-31.56
1128,BROWN-FORMAN CORP,1545,Gentleman Jack,19.42,29.99,750.0,14785,287124.7,423808.99,14501.0,253424.58,11423.39,68601.68,136684.28999999998,32.25138994809902,0.9807913425769361,1.4760450424501967,0.08919665025563318,19.42,Large,5515.280000000001
480,BACARDI USA INC,2665,Dewars White Label,15.38,19.99,750.0,18574,285668.12,400461.12,19088.0,215262.61,15034.06,89286.27,114793.0,28.665204751961937,1.0276730914181114,1.4018404293765787,0.08874415676820646,15.379999999999999,Large,-7905.320000000001
1128,BROWN-FORMAN CORP,1770,Jack Daniels Tennessee Fire,26.42,38.99,1750.0,10746,283909.32,389506.72000000003,10128.0,233847.24000000002,18613.13,68601.68,105597.40000000002,27.11054638543849,0.9424902289223898,1.3719405900447368,0.08819777720396274,26.42,Large,16327.560000000001
